purchase_id,user_id,purchase_date,time,plan_type,revenue
550,1217,2025-03-05,9:43:30,Pro,19.00
551,1224,2025-05-24,3:57:09,Basic,19.00
552,1227,2025-06-26,3:45:11,Basic,19.00
553,1228,2025-02-25,5:21:43,Basic,29.00
554,1228,2025-04-01,5:21:43,Basic,29.00
555,1233,2025-05-23,1:31:20,Pro,19.00
556,1237,2025-10-01,1:53:29,Pro,49.00
557,1243,2025-05-01,9:25:00,Pro,29.00
558,1243,2025-05-27,9:25:00,Pro,29.00
559,1249,2025-12-04,5:35:16,Basic,49.00
560,1250,2025-08-29,7:13:09,Basic,29.00
561,1255,2026-01-01,7:53:01,Basic,49.00
562,1255,2026-02-08,7:53:01,Basic,49.00
563,1263,2025-11-29,11:30:16,Pro,29.00
564,1263,2026-01-03,11:30:16,Pro,29.00
565,1264,2025-05-13,7:50:14,Basic,29.00
566,1264,2025-06-16,7:50:14,Basic,29.00
567,1267,2025-06-09,2:46:54,Pro,29.00
568,1267,2025-07-11,2:46:54,Pro,29.00
569,1271,2025-10-09,10:24:23,Pro,19.00
570,1276,2025-02-06,7:30:35,Basic,49.00
571,1278,2025-11-21,7:54:43,Basic,29.00
572,1279,2025-10-26,11:09:02,Pro,19.00
573,1279,2025-11-20,11:09:02,Pro,19.00
574,1282,2025-02-05,11:45:52,Basic,49.00
575,1283,2025-12-07,8:13:17,Basic,49.00
576,1283,2026-01-19,8:13:17,Basic,49.00
577,1287,2025-02-24,6:57:01,Pro,29.00
578,1288,2025-05-14,4:02:22,Basic,49.00
579,1288,2025-06-21,4:02:22,Basic,49.00
580,1291,2025-01-13,7:59:21,Basic,29.00
581,1293,2025-05-31,11:40:28,Pro,29.00
582,1299,2025-07-15,12:57:54,Pro,49.00
583,1300,2025-08-05,12:08:51,Basic,29.00
584,1300,2025-08-31,12:08:51,Basic,29.00
585,1305,2025-08-04,1:33:52,Basic,49.00
586,1305,2025-08-29,1:33:52,Basic,49.00
587,1308,2025-03-20,5:48:21,Basic,49.00
588,1308,2025-04-24,5:48:21,Basic,49.00
589,1309,2025-07-04,6:12:52,Basic,49.00
590,1309,2025-08-03,6:12:52,Basic,49.00
591,1312,2025-05-17,4:02:06,Pro,99.00
592,1314,2025-02-17,9:20:12,Basic,29.00
593,1314,2025-04-02,9:20:12,Basic,29.00
594,1317,2025-09-20,11:49:52,Basic,19.00
595,1317,2025-10-29,11:49:52,Basic,19.00
596,1328,2025-09-03,6:53:27,Pro,29.00
597,1328,2025-09-30,6:53:27,Pro,29.00
598,1331,2025-09-14,4:30:56,Basic,49.00
599,1332,2025-11-19,8:55:26,Basic,19.00
600,1333,2025-04-12,5:38:44,Enterprise,19.00
601,1333,2025-05-19,5:38:44,Enterprise,19.00
602,1334,2025-06-05,6:13:28,Pro,29.00
603,1334,2025-07-01,6:13:28,Pro,29.00
604,1336,2026-01-19,10:22:00,Basic,19.00
605,1336,2026-03-04,10:22:00,Basic,19.00
606,1341,2025-11-04,10:13:10,Enterprise,49.00
607,1347,2025-08-08,6:05:47,Basic,19.00
608,1347,2025-09-06,6:05:47,Basic,19.00
609,1351,2025-06-30,2:04:36,Basic,19.00
610,1351,2025-08-11,2:04:36,Basic,19.00
611,1355,2025-05-01,7:07:13,Basic,29.00
612,1355,2025-06-01,7:07:13,Basic,29.00
613,1356,2025-04-04,7:55:55,Basic,19.00
614,1356,2025-05-14,7:55:55,Basic,19.00
615,1358,2025-07-31,3:43:30,Basic,99.00
616,1358,2025-08-27,3:43:30,Basic,99.00
617,1365,2025-02-02,3:32:44,Basic,49.00
618,1368,2025-02-03,10:49:08,Basic,19.00
619,1368,2025-03-17,10:49:08,Basic,19.00
620,1369,2025-11-30,9:52:13,Basic,49.00
621,1369,2026-01-06,9:52:13,Basic,49.00
622,1371,2025-09-16,2:41:38,Pro,29.00
623,1371,2025-10-24,2:41:38,Pro,29.00
624,1372,2025-02-03,2:32:52,Basic,19.00
625,1372,2025-03-08,2:32:52,Basic,19.00
626,1379,2026-01-21,7:02:27,Basic,29.00
627,1382,2025-05-13,6:32:09,Basic,49.00
628,1382,2025-06-13,6:32:09,Basic,49.00
629,1384,2025-06-28,6:33:53,Pro,19.00
630,1387,2025-03-30,6:31:02,Enterprise,49.00
631,1387,2025-05-01,6:31:02,Enterprise,49.00
632,1398,2026-01-11,2:38:24,Pro,19.00
633,1399,2025-10-23,8:56:56,Pro,49.00
634,1399,2025-11-26,8:56:56,Pro,49.00
635,1402,2025-03-06,2:34:22,Basic,99.00
636,1403,2025-03-10,2:57:58,Basic,49.00
637,1403,2025-04-17,2:57:58,Basic,49.00
638,1413,2025-09-03,4:19:14,Basic,29.00
639,1413,2025-10-05,4:19:14,Basic,29.00
640,1416,2025-12-13,1:35:03,Basic,29.00
641,1418,2025-12-14,2:34:39,Pro,29.00
642,1418,2026-01-10,2:34:39,Pro,29.00
643,1421,2025-07-13,9:42:06,Basic,29.00
644,1421,2025-08-23,9:42:06,Basic,29.00
645,1423,2025-06-17,8:50:40,Basic,29.00
646,1423,2025-07-12,8:50:40,Basic,29.00
647,1430,2025-05-17,11:02:16,Pro,49.00
648,1440,2025-09-12,11:06:49,Basic,29.00
649,1444,2025-11-03,10:22:24,Basic,29.00
650,1444,2025-12-12,10:22:24,Basic,29.00
651,1448,2025-03-16,11:21:02,Enterprise,19.00
652,1448,2025-04-13,11:21:02,Enterprise,19.00
653,1455,2025-05-11,6:06:06,Basic,49.00
654,1455,2025-06-12,6:06:06,Basic,49.00
655,1457,2025-02-13,4:12:55,Pro,99.00
656,1457,2025-03-17,4:12:55,Pro,99.00
657,1468,2025-12-07,1:17:38,Basic,19.00
658,1479,2025-12-02,10:18:15,Pro,19.00
659,1479,2026-01-10,10:18:15,Pro,19.00
660,1491,2025-12-03,8:35:51,Basic,19.00
661,1491,2025-12-29,8:35:51,Basic,19.00
662,1495,2025-11-29,12:48:32,Pro,19.00
663,1497,2025-09-13,9:22:03,Basic,29.00
664,1497,2025-10-15,9:22:03,Basic,29.00
665,1500,2025-02-11,7:40:27,Pro,19.00
666,1500,2025-03-19,7:40:27,Pro,19.00
667,1503,2025-03-22,12:40:35,Pro,99.00
668,1503,2025-04-19,12:40:35,Pro,99.00
669,1506,2025-08-17,11:45:11,Basic,29.00
670,1510,2025-11-14,1:28:59,Basic,29.00
671,1517,2025-06-07,10:41:17,Pro,49.00
672,1517,2025-07-03,10:41:17,Pro,49.00
673,1521,2025-09-04,12:35:22,Basic,99.00
674,1521,2025-10-09,12:35:22,Basic,99.00
675,1523,2025-10-23,12:50:08,Basic,19.00
676,1523,2025-11-17,12:50:08,Basic,19.00
677,1524,2025-07-20,12:47:41,Pro,99.00
678,1525,2025-04-22,2:35:16,Basic,49.00
679,1529,2025-12-14,5:55:47,Basic,99.00
680,1529,2026-01-25,5:55:47,Basic,99.00
681,1530,2025-04-08,5:08:38,Pro,29.00
682,1530,2025-05-20,5:08:38,Pro,29.00
683,1538,2025-12-16,6:14:38,Enterprise,29.00
684,1538,2026-01-10,6:14:38,Enterprise,29.00
685,1544,2025-06-06,12:41:45,Enterprise,49.00
686,1548,2025-05-12,7:49:45,Pro,49.00
687,1548,2025-06-08,7:49:45,Pro,49.00
688,1556,2025-06-04,1:08:17,Basic,29.00
689,1556,2025-07-12,1:08:17,Basic,29.00
690,1558,2025-07-01,5:34:09,Basic,29.00
691,1558,2025-08-09,5:34:09,Basic,29.00
692,1563,2025-03-21,5:00:47,Basic,29.00
693,1563,2025-04-24,5:00:47,Basic,29.00
694,1566,2025-12-28,6:51:23,Pro,29.00
695,1566,2026-01-27,6:51:23,Pro,29.00
696,1574,2025-09-14,5:43:33,Basic,49.00
697,1578,2025-06-15,1:41:04,Basic,19.00
698,1581,2025-08-25,6:44:58,Enterprise,99.00
699,1587,2025-11-24,6:18:46,Basic,29.00
700,1587,2025-12-26,6:18:46,Basic,29.00
701,1588,2025-12-08,2:21:04,Basic,99.00
702,1590,2025-11-01,12:00:40,Basic,99.00
703,1590,2025-11-27,12:00:40,Basic,99.00
704,1591,2025-02-01,4:42:24,Pro,29.00
705,1591,2025-02-27,4:42:24,Pro,29.00
706,1592,2025-06-01,3:14:27,Basic,49.00
707,1592,2025-07-03,3:14:27,Basic,49.00
708,1595,2026-01-05,3:22:03,Pro,29.00
709,1598,2025-09-14,9:14:15,Basic,29.00
710,1598,2025-10-21,9:14:15,Basic,29.00
711,1600,2025-05-26,6:10:14,Basic,49.00
712,1600,2025-06-25,6:10:14,Basic,49.00
713,1602,2025-10-17,10:49:03,Basic,99.00
714,1602,2025-11-20,10:49:03,Basic,99.00
715,1604,2025-12-22,5:11:57,Basic,19.00
716,1613,2025-06-08,12:11:08,Enterprise,19.00
717,1613,2025-07-17,12:11:08,Enterprise,19.00
718,1618,2025-07-01,12:03:29,Basic,29.00
719,1618,2025-08-07,12:03:29,Basic,29.00
720,1619,2025-10-03,3:57:52,Enterprise,99.00
721,1619,2025-10-29,3:57:52,Enterprise,99.00
722,1622,2025-01-20,3:27:42,Enterprise,29.00
723,1626,2025-07-11,4:36:43,Pro,99.00
724,1626,2025-08-15,4:36:43,Pro,99.00
725,1630,2025-09-21,4:57:09,Basic,49.00
726,1630,2025-10-22,4:57:09,Basic,49.00
727,1636,2025-10-08,12:56:22,Pro,99.00
728,1642,2025-12-17,7:10:10,Pro,29.00
729,1642,2026-01-19,7:10:10,Pro,29.00
730,1644,2025-07-02,3:18:57,Enterprise,29.00
731,1648,2025-05-01,6:15:18,Basic,29.00
732,1648,2025-05-26,6:15:18,Basic,29.00
733,1659,2025-01-19,9:10:18,Basic,49.00
734,1660,2025-10-18,7:09:50,Basic,29.00
735,1660,2025-11-22,7:09:50,Basic,29.00
736,1661,2025-07-31,2:14:20,Enterprise,49.00
737,1664,2025-06-18,5:18:48,Basic,29.00
738,1664,2025-07-22,5:18:48,Basic,29.00
739,1669,2025-08-26,4:21:52,Pro,99.00
740,1677,2025-07-02,7:51:41,Pro,29.00
741,1677,2025-08-08,7:51:41,Pro,29.00
742,1680,2025-05-06,12:08:13,Basic,99.00
743,1680,2025-05-31,12:08:13,Basic,99.00
744,1687,2025-04-14,10:13:40,Enterprise,49.00
745,1687,2025-05-19,10:13:40,Enterprise,49.00
746,1688,2025-01-31,1:46:53,Basic,49.00
747,1688,2025-03-02,1:46:53,Basic,49.00
748,1690,2025-07-08,7:29:58,Basic,49.00
749,1690,2025-08-09,7:29:58,Basic,49.00
750,1692,2025-03-06,2:09:21,Pro,19.00
751,1692,2025-04-03,2:09:21,Pro,19.00
752,1698,2025-06-21,8:07:46,Basic,49.00
753,1698,2025-07-20,8:07:46,Basic,49.00
754,1699,2025-10-15,8:24:15,Basic,49.00
755,1701,2025-03-26,6:50:58,Pro,29.00
756,1701,2025-04-20,6:50:58,Pro,29.00
757,1705,2025-04-20,5:48:49,Pro,99.00
758,1705,2025-05-19,5:48:49,Pro,99.00
759,1706,2025-08-12,10:22:56,Pro,19.00
760,1707,2025-09-11,5:53:50,Enterprise,49.00
761,1708,2025-11-11,6:56:19,Basic,99.00
762,1708,2025-12-06,6:56:19,Basic,99.00
763,1709,2025-04-09,1:54:49,Pro,19.00
764,1714,2025-06-16,1:01:42,Basic,99.00
765,1714,2025-07-26,1:01:42,Basic,99.00
766,1715,2025-05-18,5:24:27,Basic,29.00
767,1715,2025-06-25,5:24:27,Basic,29.00
768,1717,2025-12-24,1:16:52,Basic,49.00
769,1717,2026-01-18,1:16:52,Basic,49.00
770,1718,2025-04-11,4:32:36,Basic,29.00
771,1718,2025-05-20,4:32:36,Basic,29.00
772,1721,2025-10-10,2:39:25,Basic,49.00
773,1731,2026-01-17,10:03:03,Basic,29.00
774,1732,2025-09-22,5:41:36,Pro,19.00
775,1732,2025-11-02,5:41:36,Pro,19.00
776,1736,2025-03-04,7:52:26,Pro,19.00
777,1736,2025-04-15,7:52:26,Pro,19.00
778,1741,2025-06-28,10:59:28,Enterprise,49.00
779,1752,2026-01-02,5:27:36,Pro,49.00
780,1752,2026-01-27,5:27:36,Pro,49.00
781,1756,2025-01-11,8:25:39,Basic,29.00
782,1757,2026-01-31,4:51:37,Pro,19.00
783,1758,2025-05-22,11:33:13,Basic,29.00
784,1761,2025-12-25,4:19:34,Pro,49.00
785,1761,2026-01-31,4:19:34,Pro,49.00
786,1770,2025-10-26,10:51:20,Basic,29.00
787,1773,2026-01-22,12:49:20,Pro,99.00
788,1773,2026-02-19,12:49:20,Pro,99.00
789,1777,2025-04-04,8:55:21,Enterprise,19.00
790,1777,2025-05-11,8:55:21,Enterprise,19.00
791,1781,2025-06-25,5:51:37,Basic,49.00
792,1781,2025-07-27,5:51:37,Basic,49.00
793,1783,2025-08-04,11:26:12,Basic,99.00
794,1784,2025-11-22,8:44:10,Basic,29.00
795,1785,2025-04-03,2:22:48,Basic,99.00
796,1785,2025-05-02,2:22:48,Basic,99.00
797,1788,2025-11-04,11:24:10,Pro,19.00
798,1788,2025-12-16,11:24:10,Pro,19.00
799,1789,2025-07-25,2:15:03,Basic,19.00
800,1789,2025-08-19,2:15:03,Basic,19.00
801,1795,2025-07-05,7:13:10,Pro,99.00
802,1802,2025-10-06,6:53:49,Pro,19.00
803,1802,2025-11-17,6:53:49,Pro,19.00
804,1804,2025-01-11,12:09:17,Enterprise,49.00
805,1811,2025-09-06,7:54:26,Pro,29.00
806,1811,2025-10-11,7:54:26,Pro,29.00
807,1814,2025-10-20,11:50:10,Basic,19.00
808,1815,2025-06-25,3:57:13,Pro,49.00
809,1815,2025-07-23,3:57:13,Pro,49.00
810,1819,2025-08-12,7:40:47,Pro,99.00
811,1819,2025-09-25,7:40:47,Pro,99.00
812,1823,2025-01-26,6:20:22,Basic,29.00
813,1824,2025-03-13,4:26:15,Enterprise,19.00
814,1824,2025-04-14,4:26:15,Enterprise,19.00
815,1826,2025-08-12,1:23:01,Basic,29.00
816,1831,2025-05-05,7:18:45,Enterprise,19.00
817,1832,2025-11-23,5:43:32,Pro,19.00
818,1837,2025-09-03,6:54:11,Enterprise,19.00
819,1839,2025-04-03,12:16:34,Basic,29.00
820,1839,2025-05-11,12:16:34,Basic,29.00
821,1841,2025-08-28,5:19:38,Enterprise,19.00
822,1844,2025-04-30,10:53:46,Enterprise,19.00
823,1844,2025-06-09,10:53:46,Enterprise,19.00
824,1845,2025-06-14,5:54:52,Basic,19.00
825,1846,2025-11-18,10:12:58,Pro,19.00
826,1855,2025-11-30,6:45:20,Basic,29.00
827,1856,2025-07-01,5:36:24,Pro,49.00
828,1856,2025-08-11,5:36:24,Pro,49.00
829,1859,2025-09-07,11:43:35,Basic,49.00
830,1861,2025-12-04,10:13:44,Basic,49.00
831,1861,2026-01-15,10:13:44,Basic,49.00
832,1864,2025-12-11,4:52:18,Basic,19.00
833,1864,2026-01-14,4:52:18,Basic,19.00
834,1866,2025-05-10,6:59:55,Pro,99.00
835,1866,2025-06-09,6:59:55,Pro,99.00
836,1867,2026-01-13,5:43:07,Basic,29.00
837,1867,2026-02-17,5:43:07,Basic,29.00
838,1872,2025-04-08,2:50:51,Basic,29.00
839,1872,2025-05-22,2:50:51,Basic,29.00
840,1881,2025-09-12,7:34:33,Basic,19.00
841,1881,2025-10-20,7:34:33,Basic,19.00
842,1882,2025-07-03,3:00:08,Pro,19.00
843,1882,2025-07-28,3:00:08,Pro,19.00
844,1884,2025-10-19,3:20:16,Basic,19.00
845,1884,2025-11-17,3:20:16,Basic,19.00
846,1893,2025-04-14,3:20:52,Basic,99.00
847,1893,2025-05-19,3:20:52,Basic,99.00
848,1895,2025-05-12,10:25:26,Pro,99.00
849,1896,2025-10-13,2:45:56,Basic,49.00
850,1896,2025-11-26,2:45:56,Basic,49.00
851,1909,2025-11-09,1:15:05,Basic,29.00
852,1910,2025-02-09,2:38:38,Basic,19.00
853,1910,2025-03-08,2:38:38,Basic,19.00
854,1912,2025-05-20,7:10:01,Pro,99.00
855,1912,2025-06-23,7:10:01,Pro,99.00
856,1914,2025-07-03,4:31:02,Basic,49.00
857,1914,2025-07-31,4:31:02,Basic,49.00
858,1919,2025-08-27,5:07:33,Pro,29.00
859,1920,2025-03-29,9:02:49,Pro,29.00
860,1923,2025-07-07,6:54:06,Pro,49.00
861,1923,2025-08-07,6:54:06,Pro,49.00
862,1925,2025-08-18,6:23:02,Basic,19.00
863,1925,2025-09-22,6:23:02,Basic,19.00
864,1926,2025-02-15,1:30:48,Basic,49.00
865,1926,2025-03-31,1:30:48,Basic,49.00
866,1927,2025-10-04,11:22:26,Basic,99.00
867,1934,2025-06-18,12:27:10,Pro,49.00
868,1934,2025-08-01,12:27:10,Pro,49.00
869,1938,2025-04-26,8:22:58,Pro,49.00
870,1944,2025-04-02,11:47:25,Pro,19.00
871,1944,2025-05-11,11:47:25,Pro,19.00
872,1949,2025-07-11,11:46:03,Basic,29.00
873,1949,2025-08-24,11:46:03,Basic,29.00
874,1950,2025-08-23,3:58:36,Pro,49.00
875,1950,2025-10-01,3:58:36,Pro,49.00
876,1954,2025-12-14,9:40:58,Basic,19.00
877,1958,2025-11-23,3:29:26,Pro,29.00
878,1958,2026-01-04,3:29:26,Pro,29.00
879,1959,2025-06-21,11:44:43,Pro,29.00
880,1959,2025-08-04,11:44:43,Pro,29.00
881,1977,2025-03-07,9:14:30,Basic,29.00
882,1980,2025-11-20,2:05:21,Pro,99.00
883,1984,2025-10-12,9:19:08,Enterprise,99.00
884,1987,2025-06-18,6:42:39,Basic,49.00
885,1991,2026-01-08,1:46:27,Basic,29.00
886,1991,2026-02-17,1:46:27,Basic,29.00
887,1993,2025-03-31,5:05:01,Basic,29.00
888,1993,2025-05-13,5:05:01,Basic,29.00
889,1997,2025-06-28,4:42:28,Basic,49.00
890,2009,2025-06-23,10:27:16,Basic,49.00
891,2009,2025-08-02,10:27:16,Basic,49.00
892,2011,2025-08-18,7:58:21,Basic,29.00
893,2011,2025-09-26,7:58:21,Basic,29.00
894,2025,2025-04-30,7:04:32,Basic,49.00
895,2025,2025-06-03,7:04:32,Basic,49.00
896,2026,2025-08-14,6:29:08,Basic,19.00
897,2026,2025-09-18,6:29:08,Basic,19.00
898,2033,2026-01-07,9:39:15,Enterprise,19.00
899,2033,2026-02-09,9:39:15,Enterprise,19.00
900,2035,2025-07-17,1:57:14,Basic,49.00
901,2035,2025-08-26,1:57:14,Basic,49.00
902,2036,2025-09-12,2:05:45,Pro,29.00
903,2036,2025-10-12,2:05:45,Pro,29.00
904,2043,2025-11-03,5:30:14,Basic,49.00
905,2043,2025-11-30,5:30:14,Basic,49.00
906,2048,2025-12-03,7:51:38,Pro,29.00
907,2048,2026-01-11,7:51:38,Pro,29.00
908,2050,2025-08-17,3:35:40,Enterprise,19.00
909,2054,2026-01-08,5:06:59,Pro,19.00
910,2058,2025-10-08,1:44:51,Enterprise,29.00
911,2058,2025-11-03,1:44:51,Enterprise,29.00
912,2062,2025-11-14,10:13:08,Basic,99.00
913,2062,2025-12-19,10:13:08,Basic,99.00
914,2063,2025-05-13,3:30:58,Basic,19.00
915,2064,2025-09-25,9:18:36,Pro,19.00
916,2064,2025-10-26,9:18:36,Pro,19.00
917,2065,2025-07-07,3:36:13,Basic,49.00
918,2065,2025-08-11,3:36:13,Basic,49.00
919,2066,2025-08-21,4:12:57,Pro,19.00
920,2066,2025-10-03,4:12:57,Pro,19.00
921,2070,2025-04-09,7:23:05,Enterprise,19.00
922,2071,2025-10-14,12:12:24,Enterprise,29.00
923,2071,2025-11-23,12:12:24,Enterprise,29.00
924,2073,2025-08-06,1:29:29,Basic,19.00
925,2073,2025-09-03,1:29:29,Basic,19.00
926,2074,2025-11-25,1:37:06,Basic,29.00
927,2074,2026-01-07,1:37:06,Basic,29.00
928,2075,2025-11-02,10:51:35,Basic,99.00
929,2077,2025-07-25,2:32:36,Pro,29.00
930,2078,2025-06-22,8:16:04,Basic,99.00
931,2080,2025-02-09,12:42:22,Pro,49.00
932,2080,2025-03-23,12:42:22,Pro,49.00
933,2085,2025-07-16,4:22:43,Basic,99.00
934,2086,2025-06-15,5:28:25,Enterprise,99.00
935,2088,2025-04-26,10:15:24,Enterprise,29.00
936,2089,2025-05-09,8:12:42,Basic,49.00
937,2089,2025-06-10,8:12:42,Basic,49.00
938,2094,2025-08-18,5:05:20,Pro,29.00
939,2094,2025-09-21,5:05:20,Pro,29.00
940,2096,2025-12-24,2:00:34,Basic,29.00
941,2096,2026-01-24,2:00:34,Basic,29.00
942,2100,2025-10-30,7:52:44,Pro,19.00
943,2100,2025-12-05,7:52:44,Pro,19.00
944,2106,2025-08-31,1:50:59,Basic,19.00
945,2106,2025-10-05,1:50:59,Basic,19.00
946,2110,2025-08-24,2:33:46,Pro,29.00
947,2112,2025-02-10,1:56:07,Pro,29.00
948,2112,2025-03-14,1:56:07,Pro,29.00
949,2117,2025-05-26,2:13:44,Basic,19.00
950,2119,2025-06-04,8:00:11,Pro,29.00
951,2119,2025-07-07,8:00:11,Pro,29.00
952,2126,2025-02-24,3:21:46,Basic,29.00
953,2126,2025-03-22,3:21:46,Basic,29.00
954,2131,2025-10-21,10:58:22,Basic,49.00
955,2131,2025-11-15,10:58:22,Basic,49.00
956,2132,2025-09-22,3:13:41,Pro,49.00
957,2132,2025-11-03,3:13:41,Pro,49.00
958,2133,2025-04-28,12:02:15,Basic,29.00
959,2135,2025-08-29,3:39:48,Pro,29.00
960,2136,2025-05-02,9:01:35,Basic,29.00
961,2137,2025-08-06,8:14:17,Enterprise,19.00
962,2137,2025-09-02,8:14:17,Enterprise,19.00
963,2143,2025-07-19,12:40:44,Basic,19.00
964,2147,2025-12-08,11:56:33,Enterprise,99.00
965,2147,2026-01-08,11:56:33,Enterprise,99.00
966,2149,2025-01-16,3:52:12,Basic,29.00
967,2149,2025-02-19,3:52:12,Basic,29.00
968,2152,2025-12-09,3:21:00,Pro,29.00
969,2155,2025-03-23,12:43:46,Basic,19.00
970,2155,2025-04-30,12:43:46,Basic,19.00
971,2158,2025-11-30,6:40:33,Basic,29.00
972,2162,2025-04-02,6:09:48,Basic,19.00
973,2162,2025-05-15,6:09:48,Basic,19.00
974,2168,2025-06-12,12:05:47,Pro,29.00
975,2168,2025-07-13,12:05:47,Pro,29.00
976,2169,2025-12-19,2:34:08,Pro,49.00
977,2178,2025-02-02,12:37:08,Pro,19.00
978,2180,2025-08-11,8:12:19,Pro,99.00
979,2187,2025-11-06,8:04:58,Basic,29.00
980,2194,2025-09-28,6:25:45,Basic,49.00
981,2196,2025-12-26,3:59:38,Basic,29.00
982,2202,2025-10-28,6:24:35,Basic,29.00
983,2205,2025-12-20,8:49:16,Pro,49.00
984,2212,2025-08-26,8:15:44,Basic,99.00
985,2213,2025-09-24,8:18:48,Pro,99.00
986,2218,2025-03-23,7:33:15,Basic,29.00
987,2220,2025-03-18,9:02:15,Enterprise,99.00
988,2220,2025-04-15,9:02:15,Enterprise,99.00
989,2224,2025-10-15,8:05:25,Basic,29.00
990,2225,2025-05-09,12:58:58,Basic,19.00
991,2227,2025-06-23,7:46:14,Pro,29.00
992,2227,2025-07-19,7:46:14,Pro,29.00
993,2228,2025-05-15,1:34:01,Basic,29.00
994,2228,2025-06-10,1:34:01,Basic,29.00
995,2231,2025-08-14,11:42:25,Basic,49.00
996,2236,2025-02-25,2:05:16,Basic,29.00
997,2238,2025-02-12,4:11:11,Basic,49.00
998,2239,2025-10-11,10:34:11,Enterprise,99.00
999,2239,2025-11-12,10:34:11,Enterprise,99.00
1000,2242,2025-08-19,5:51:22,Enterprise,19.00
1001,2247,2025-10-23,6:31:44,Basic,19.00
1002,2247,2025-11-18,6:31:44,Basic,19.00
1003,2259,2025-07-31,3:39:26,Basic,19.00
1004,2259,2025-09-13,3:39:26,Basic,19.00
1005,2260,2025-01-26,8:32:28,Basic,19.00
1006,2260,2025-03-03,8:32:28,Basic,19.00
1007,2261,2025-02-11,2:28:27,Enterprise,49.00
1008,2261,2025-03-22,2:28:27,Enterprise,49.00
1009,2265,2025-02-07,9:42:20,Basic,49.00
1010,2265,2025-03-19,9:42:20,Basic,49.00
1011,2268,2025-06-17,9:38:36,Pro,49.00
1012,2268,2025-07-18,9:38:36,Pro,49.00
1013,2271,2025-07-02,10:19:49,Basic,49.00
1014,2271,2025-08-10,10:19:49,Basic,49.00
1015,2272,2025-09-19,10:55:42,Basic,29.00
1016,2273,2025-08-27,4:08:46,Pro,19.00
1017,2273,2025-09-22,4:08:46,Pro,19.00
1018,2274,2025-11-18,11:03:59,Basic,19.00
1019,2276,2025-05-30,5:03:06,Basic,49.00
1020,2276,2025-06-24,5:03:06,Basic,49.00
1021,2278,2025-03-16,4:13:10,Basic,49.00
1022,2278,2025-04-26,4:13:10,Basic,49.00
1023,2283,2026-01-01,5:02:59,Basic,19.00
1024,2286,2025-11-11,11:11:08,Basic,49.00
1025,2291,2025-12-05,7:41:16,Basic,29.00
1026,2291,2026-01-04,7:41:16,Basic,29.00
1027,2299,2025-11-25,10:13:41,Pro,19.00
1028,2299,2026-01-06,10:13:41,Pro,19.00
1029,2302,2025-10-13,10:40:16,Basic,49.00
1030,2303,2025-05-29,7:00:13,Pro,49.00
1031,2305,2025-01-23,2:24:55,Pro,29.00
1032,2305,2025-03-05,2:24:55,Pro,29.00
1033,2306,2025-06-02,2:21:15,Pro,49.00
1034,2306,2025-06-28,2:21:15,Pro,49.00
1035,2310,2025-11-09,2:23:11,Pro,99.00
1036,2311,2025-11-08,4:47:32,Pro,49.00
1037,2311,2025-12-22,4:47:32,Pro,49.00
1038,2313,2025-07-08,2:39:15,Pro,49.00
1039,2318,2026-01-02,2:52:42,Basic,29.00
1040,2320,2025-02-07,9:17:45,Pro,99.00
1041,2322,2025-11-06,11:45:41,Basic,49.00
1042,2323,2025-07-14,2:56:14,Enterprise,99.00
1043,2327,2025-02-21,11:52:16,Basic,49.00
1044,2327,2025-03-18,11:52:16,Basic,49.00
1045,2334,2025-08-18,4:52:31,Enterprise,49.00
1046,2334,2025-09-24,4:52:31,Enterprise,49.00
1047,2337,2025-06-12,10:03:39,Pro,29.00
1048,2339,2025-02-12,3:29:28,Basic,29.00
1049,2339,2025-03-23,3:29:28,Basic,29.00
1050,2340,2025-03-16,8:49:20,Enterprise,19.00
1051,2340,2025-04-23,8:49:20,Enterprise,19.00
1052,2342,2025-07-09,1:15:32,Enterprise,49.00
1053,2343,2025-10-13,12:20:23,Pro,19.00
1054,2343,2025-11-18,12:20:23,Pro,19.00
1055,2344,2025-10-05,7:22:54,Basic,29.00
1056,2344,2025-11-08,7:22:54,Basic,29.00
1057,2348,2025-06-22,3:27:47,Pro,49.00
1058,2350,2025-03-07,3:53:38,Pro,29.00
1059,2351,2025-11-19,10:26:07,Enterprise,99.00
1060,2353,2025-04-01,10:32:20,Basic,19.00
1061,2353,2025-04-28,10:32:20,Basic,19.00
1062,2364,2025-02-05,5:39:28,Basic,99.00
1063,2364,2025-03-09,5:39:28,Basic,99.00
1064,2367,2025-10-27,1:43:47,Basic,29.00
1065,2367,2025-12-08,1:43:47,Basic,29.00
1066,2370,2025-10-02,2:25:41,Basic,49.00
1067,2370,2025-11-04,2:25:41,Basic,49.00
1068,2371,2025-12-20,12:57:19,Pro,99.00
1069,2371,2026-02-02,12:57:19,Pro,99.00
1070,2372,2025-12-27,9:15:36,Basic,99.00
1071,2372,2026-01-31,9:15:36,Basic,99.00
1072,2375,2025-06-11,4:55:49,Pro,99.00
1073,2375,2025-07-14,4:55:49,Pro,99.00
1074,2377,2025-10-26,12:31:48,Pro,49.00
1075,2377,2025-12-04,12:31:48,Pro,49.00
1076,2380,2025-02-11,12:09:59,Basic,99.00
1077,2384,2025-02-27,7:49:36,Pro,49.00
1078,2384,2025-04-01,7:49:36,Pro,49.00
