"user_id";"signup_date";"time";"acquisition_channel";"device_type";"country";"user_segment";"age_group";"rn"
304;"2025-01-20";"05:38:29";"Paid Ads";"Mobile";"South Africa";"Free";"18-24";1
305;"2025-08-13";"10:09:14";"Organic";"Tablet";"USA";"Free";"25-34";1
306;"2025-07-15";"10:54:54";"Organic";"Desktop";"USA";"Free";"25-34";1
307;"2025-05-08";"08:27:27";"Referral";"Desktop";"Nigeria";"Free";"18-24";1
308;"2025-03-15";"01:55:27";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
309;"2025-12-23";"07:05:04";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
310;"2025-04-24";"08:11:52";"Referral";"Mobile";"Kenya";"Free";"25-34";1
311;"2025-01-24";"05:49:47";"Paid Ads";"Mobile";"UK";"Free";"35-44";1
312;"2025-01-20";"04:51:06";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
313;"2025-06-12";"01:42:29";"Organic";"Mobile";"USA";"Free";"35-44";1
314;"2025-01-25";"08:53:35";"Organic";"Desktop";"Ghana";"Free";"35-44";1
315;"2025-03-27";"03:15:40";"Organic";"Mobile";"USA";"Premium";"25-34";1
316;"2025-04-12";"08:18:10";"Paid Ads";"Mobile";"USA";"Free";"35-44";1
317;"2025-04-09";"08:04:35";"Referral";"Tablet";"South Africa";"Free";"25-34";1
318;"2025-08-10";"04:25:31";"Social";"Mobile";"Nigeria";"Free";"25-34";1
319;"2025-10-10";"07:40:42";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
320;"2025-03-16";"02:53:23";"Organic";"Mobile";"Kenya";"Premium";"18-24";1
321;"2025-02-17";"08:41:54";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
322;"2025-11-01";"12:58:01";"Referral";"Mobile";"UK";"Free";"25-34";1
323;"2025-01-08";"06:53:54";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
324;"2025-08-28";"06:47:26";"Paid Ads";"Desktop";"USA";"Free";"18-24";1
325;"2025-02-09";"09:00:03";"Referral";"Desktop";"UK";"Free";"25-34";1
326;"2025-08-15";"01:43:59";"Referral";"Mobile";"Nigeria";"Free";"45+";1
327;"2025-01-05";"02:59:18";"Referral";"Mobile";"South Africa";"Free";"35-44";1
328;"2025-04-05";"08:23:15";"Organic";"Desktop";"South Africa";"Premium";"25-34";1
329;"2025-05-31";"06:53:28";"Referral";"Mobile";"South Africa";"Free";"25-34";1
330;"2025-06-20";"09:22:40";"Referral";"Desktop";"South Africa";"Free";"25-34";1
331;"2025-12-12";"08:07:03";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
332;"2025-07-15";"12:08:31";"Paid Ads";"Mobile";"Ghana";"Premium";"25-34";1
333;"2025-04-16";"04:49:42";"Organic";"Desktop";"South Africa";"Free";"25-34";1
334;"2025-12-17";"02:00:49";"Social";"Tablet";"UK";"Free";"45+";1
335;"2025-03-30";"02:48:07";"Organic";"Desktop";"UK";"Free";"25-34";1
336;"2025-08-23";"01:23:12";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
337;"2025-09-07";"03:36:42";"Organic";"Mobile";"Nigeria";"Free";"45+";1
338;"2025-12-09";"10:57:31";"Referral";"Tablet";"UK";"Free";"25-34";1
339;"2025-11-02";"07:30:00";"Organic";"Mobile";"USA";"Free";"18-24";1
340;"2025-07-23";"05:43:52";"Organic";"Desktop";"Kenya";"Premium";"25-34";1
341;"2025-10-23";"02:35:29";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
342;"2025-05-21";"02:44:38";"Social";"Mobile";"Nigeria";"Free";"35-44";1
343;"2025-04-29";"01:58:54";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
344;"2025-04-27";"06:57:33";"Organic";"Desktop";"Kenya";"Free";"35-44";1
345;"2025-01-24";"10:59:53";"Referral";"Desktop";"Kenya";"Free";"35-44";1
346;"2025-07-01";"10:03:14";"Paid Ads";"Tablet";"Ghana";"Free";"25-34";1
347;"2025-09-04";"07:12:06";"Social";"Mobile";"Nigeria";"Free";"18-24";1
348;"2025-05-07";"02:53:47";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
349;"2025-03-06";"02:29:35";"Paid Ads";"Tablet";"Kenya";"Free";"25-34";1
350;"2025-08-23";"05:48:09";"Organic";"Mobile";"USA";"Free";"25-34";1
351;"2025-06-10";"04:01:51";"Organic";"Desktop";"South Africa";"Free";"25-34";1
352;"2025-01-26";"12:24:24";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
353;"2025-02-20";"06:02:27";"Paid Ads";"Mobile";"South Africa";"Free";"45+";1
354;"2025-05-11";"08:29:47";"Referral";"Mobile";"Nigeria";"Free";"25-34";1
355;"2025-05-30";"11:02:08";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
356;"2025-07-22";"03:09:52";"Paid Ads";"Desktop";"Ghana";"Free";"35-44";1
357;"2025-12-23";"04:29:35";"Paid Ads";"Desktop";"South Africa";"Premium";"18-24";1
358;"2025-11-08";"07:03:25";"Social";"Desktop";"Ghana";"Premium";"18-24";1
359;"2025-11-24";"03:04:43";"Organic";"Mobile";"UK";"Premium";"45+";1
360;"2025-06-29";"06:03:48";"Organic";"Mobile";"UK";"Free";"18-24";1
361;"2025-09-04";"10:53:24";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
362;"2025-01-15";"08:44:42";"Paid Ads";"Mobile";"UK";"Free";"25-34";1
363;"2025-02-03";"12:08:22";"Organic";"Mobile";"South Africa";"Free";"18-24";1
364;"2025-03-06";"05:14:48";"Social";"Mobile";"Kenya";"Free";"25-34";1
365;"2025-09-28";"02:50:16";"Organic";"Mobile";"South Africa";"Free";"25-34";1
366;"2025-09-29";"09:31:14";"Referral";"Mobile";"Ghana";"Free";"25-34";1
367;"2025-08-09";"07:18:42";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
368;"2025-12-25";"04:42:23";"Paid Ads";"Mobile";"Kenya";"Premium";"45+";1
369;"2025-05-25";"05:07:27";"Social";"Mobile";"Kenya";"Free";"18-24";1
370;"2025-11-19";"09:12:34";"Organic";"Mobile";"Kenya";"Free";"25-34";1
371;"2025-08-25";"05:02:11";"Social";"Tablet";"Nigeria";"Free";"45+";1
372;"2025-01-08";"10:59:35";"Paid Ads";"Mobile";"Nigeria";"Premium";"25-34";1
373;"2025-10-29";"06:32:21";"Social";"Desktop";"Nigeria";"Free";"18-24";1
374;"2025-11-17";"12:53:11";"Paid Ads";"Mobile";"Kenya";"Free";"18-24";1
375;"2025-04-09";"10:38:24";"Organic";"Desktop";"USA";"Free";"45+";1
376;"2025-11-03";"10:11:35";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
377;"2025-12-23";"08:13:39";"Organic";"Desktop";"Kenya";"Free";"45+";1
378;"2025-10-27";"12:07:38";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
379;"2025-10-23";"03:38:24";"Organic";"Desktop";"UK";"Free";"25-34";1
380;"2025-09-25";"09:03:03";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
381;"2025-07-23";"08:19:47";"Paid Ads";"Mobile";"Nigeria";"Premium";"45+";1
382;"2025-06-01";"07:12:37";"Referral";"Desktop";"Nigeria";"Free";"25-34";1
383;"2025-02-09";"08:39:03";"Organic";"Mobile";"USA";"Free";"25-34";1
384;"2025-08-30";"10:01:55";"Organic";"Tablet";"South Africa";"Free";"25-34";1
385;"2025-08-05";"08:08:29";"Paid Ads";"Mobile";"Nigeria";"Premium";"18-24";1
386;"2025-10-03";"07:49:54";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
387;"2025-11-09";"06:53:35";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
388;"2025-11-05";"09:49:12";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
389;"2025-12-27";"11:41:22";"Social";"Mobile";"UK";"Premium";"18-24";1
390;"2025-02-09";"06:26:32";"Referral";"Desktop";"South Africa";"Free";"25-34";1
391;"2025-09-09";"02:42:36";"Organic";"Desktop";"Ghana";"Free";"25-34";1
392;"2025-05-13";"06:36:01";"Paid Ads";"Tablet";"Kenya";"Free";"18-24";1
393;"2025-08-15";"01:58:23";"Paid Ads";"Mobile";"South Africa";"Free";"18-24";1
394;"2025-03-02";"02:55:41";"Paid Ads";"Mobile";"Nigeria";"Premium";"45+";1
395;"2025-03-04";"09:37:21";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
396;"2025-03-03";"01:53:05";"Paid Ads";"Mobile";"Ghana";"Premium";"18-24";1
397;"2025-07-08";"11:40:37";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
398;"2025-04-06";"04:19:46";"Organic";"Mobile";"Ghana";"Free";"18-24";1
399;"2025-06-25";"04:00:15";"Paid Ads";"Mobile";"USA";"Premium";"25-34";1
400;"2025-04-23";"08:10:36";"Referral";"Mobile";"Nigeria";"Free";"35-44";1
401;"2025-02-10";"08:47:36";"Paid Ads";"Desktop";"USA";"Free";"25-34";1
402;"2025-07-21";"08:08:03";"Referral";"Tablet";"Nigeria";"Premium";"35-44";1
403;"2025-03-03";"05:25:52";"Social";"Desktop";"Kenya";"Free";"45+";1
404;"2025-02-05";"07:23:47";"Organic";"Mobile";"Ghana";"Free";"18-24";1
405;"2025-05-23";"08:54:56";"Paid Ads";"Desktop";"South Africa";"Premium";"25-34";1
406;"2025-03-26";"07:35:41";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
407;"2025-10-09";"09:16:04";"Social";"Mobile";"UK";"Free";"25-34";1
408;"2025-12-12";"08:56:15";"Social";"Mobile";"USA";"Free";"35-44";1
409;"2025-02-08";"10:45:39";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
410;"2025-12-19";"03:12:55";"Organic";"Mobile";"USA";"Free";"25-34";1
411;"2025-01-03";"10:10:07";"Referral";"Desktop";"South Africa";"Free";"18-24";1
412;"2025-09-04";"01:49:59";"Organic";"Mobile";"USA";"Free";"18-24";1
413;"2025-09-30";"02:01:42";"Referral";"Mobile";"Nigeria";"Premium";"25-34";1
414;"2025-04-19";"08:40:34";"Social";"Tablet";"UK";"Free";"18-24";1
415;"2025-09-03";"05:59:44";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
416;"2025-06-17";"04:29:51";"Paid Ads";"Desktop";"USA";"Premium";"25-34";1
417;"2025-10-16";"05:55:44";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
418;"2025-06-22";"09:05:51";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
419;"2025-02-19";"06:55:54";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
420;"2025-01-27";"06:17:22";"Referral";"Mobile";"UK";"Free";"35-44";1
421;"2025-06-24";"11:40:05";"Social";"Mobile";"Ghana";"Free";"35-44";1
422;"2025-01-23";"10:58:29";"Social";"Mobile";"Kenya";"Free";"25-34";1
423;"2025-03-31";"02:02:21";"Organic";"Mobile";"Kenya";"Free";"18-24";1
424;"2025-07-15";"12:39:57";"Referral";"Mobile";"UK";"Free";"25-34";1
425;"2025-07-31";"07:01:57";"Referral";"Mobile";"Kenya";"Premium";"25-34";1
426;"2025-04-26";"08:13:25";"Organic";"Desktop";"Nigeria";"Premium";"45+";1
427;"2025-03-05";"10:04:28";"Organic";"Desktop";"USA";"Free";"25-34";1
428;"2025-04-28";"04:07:14";"Organic";"Mobile";"Kenya";"Free";"25-34";1
429;"2025-12-03";"03:58:45";"Social";"Mobile";"Kenya";"Free";"35-44";1
430;"2025-02-11";"03:40:10";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
431;"2025-08-22";"11:30:34";"Referral";"Mobile";"USA";"Premium";"25-34";1
432;"2025-10-13";"06:35:13";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
433;"2025-11-11";"02:05:08";"Referral";"Desktop";"Ghana";"Free";"18-24";1
434;"2025-12-05";"02:10:37";"Organic";"Tablet";"USA";"Premium";"35-44";1
435;"2025-11-08";"02:53:20";"Organic";"Desktop";"Nigeria";"Free";"35-44";1
436;"2025-11-24";"03:49:47";"Paid Ads";"Tablet";"UK";"Free";"25-34";1
437;"2025-08-30";"04:03:58";"Organic";"Desktop";"Kenya";"Free";"25-34";1
438;"2025-01-17";"09:56:15";"Referral";"Mobile";"Ghana";"Premium";"25-34";1
439;"2025-08-27";"05:45:04";"Organic";"Tablet";"Kenya";"Free";"25-34";1
440;"2025-06-30";"02:07:55";"Paid Ads";"Mobile";"Ghana";"Free";"18-24";1
441;"2025-04-07";"12:47:56";"Paid Ads";"Desktop";"Nigeria";"Free";"35-44";1
442;"2025-12-15";"06:20:31";"Paid Ads";"Mobile";"Nigeria";"Premium";"25-34";1
443;"2025-03-26";"02:16:35";"Organic";"Mobile";"USA";"Free";"25-34";1
444;"2025-02-13";"04:02:42";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
445;"2025-05-26";"02:27:11";"Social";"Mobile";"UK";"Free";"25-34";1
446;"2025-08-29";"11:03:12";"Organic";"Mobile";"Nigeria";"Premium";"18-24";1
447;"2025-08-14";"05:57:19";"Referral";"Mobile";"Kenya";"Free";"25-34";1
448;"2025-09-18";"06:24:16";"Social";"Mobile";"UK";"Free";"25-34";1
449;"2025-04-28";"11:10:35";"Organic";"Tablet";"Nigeria";"Free";"25-34";1
450;"2025-05-28";"01:43:55";"Organic";"Desktop";"USA";"Free";"18-24";1
451;"2025-01-03";"09:06:37";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
452;"2025-09-02";"10:42:36";"Social";"Mobile";"Kenya";"Free";"25-34";1
453;"2025-01-11";"08:49:49";"Social";"Desktop";"Ghana";"Premium";"25-34";1
454;"2025-09-02";"08:41:24";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
455;"2025-03-02";"09:05:09";"Referral";"Mobile";"Kenya";"Free";"25-34";1
456;"2025-05-28";"04:46:26";"Organic";"Mobile";"UK";"Premium";"25-34";1
457;"2025-02-10";"11:04:27";"Social";"Desktop";"Nigeria";"Premium";"35-44";1
458;"2025-11-17";"07:28:23";"Social";"Mobile";"Nigeria";"Free";"35-44";1
459;"2025-11-05";"12:06:52";"Organic";"Mobile";"UK";"Free";"25-34";1
460;"2025-10-11";"03:06:24";"Organic";"Mobile";"UK";"Free";"25-34";1
461;"2025-10-20";"06:59:57";"Organic";"Mobile";"South Africa";"Free";"18-24";1
462;"2025-12-10";"05:01:40";"Organic";"Mobile";"South Africa";"Free";"18-24";1
463;"2025-09-04";"10:11:42";"Referral";"Mobile";"Ghana";"Free";"25-34";1
464;"2025-05-14";"08:18:42";"Organic";"Mobile";"South Africa";"Premium";"45+";1
465;"2025-07-07";"08:41:31";"Organic";"Mobile";"Kenya";"Free";"25-34";1
466;"2025-03-13";"10:17:04";"Organic";"Mobile";"USA";"Free";"25-34";1
467;"2025-08-09";"05:30:27";"Social";"Desktop";"Nigeria";"Free";"18-24";1
468;"2025-09-25";"06:13:18";"Paid Ads";"Desktop";"South Africa";"Free";"25-34";1
469;"2025-02-20";"04:24:28";"Paid Ads";"Mobile";"USA";"Free";"25-34";1
470;"2025-04-24";"02:23:16";"Organic";"Mobile";"Ghana";"Free";"35-44";1
471;"2025-06-19";"01:31:11";"Social";"Mobile";"USA";"Free";"18-24";1
472;"2025-05-22";"04:00:32";"Referral";"Desktop";"Kenya";"Free";"25-34";1
473;"2025-08-08";"07:39:43";"Organic";"Desktop";"Nigeria";"Premium";"45+";1
474;"2025-02-14";"11:33:22";"Organic";"Mobile";"USA";"Free";"35-44";1
475;"2025-09-27";"10:32:31";"Organic";"Desktop";"Kenya";"Premium";"35-44";1
476;"2025-01-10";"09:00:01";"Organic";"Desktop";"UK";"Free";"25-34";1
477;"2025-04-16";"01:49:12";"Paid Ads";"Tablet";"Nigeria";"Premium";"45+";1
478;"2025-07-22";"03:28:41";"Social";"Mobile";"UK";"Free";"35-44";1
479;"2025-11-18";"11:45:34";"Paid Ads";"Mobile";"South Africa";"Premium";"35-44";1
480;"2025-01-24";"12:32:53";"Referral";"Mobile";"Nigeria";"Free";"45+";1
481;"2025-05-02";"03:46:01";"Paid Ads";"Desktop";"South Africa";"Free";"45+";1
482;"2025-01-17";"08:54:26";"Referral";"Desktop";"Ghana";"Free";"18-24";1
483;"2025-06-01";"03:38:21";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
484;"2025-06-20";"07:58:15";"Organic";"Mobile";"Ghana";"Free";"25-34";1
485;"2025-10-16";"12:10:25";"Organic";"Mobile";"South Africa";"Premium";"25-34";1
486;"2025-07-10";"11:30:39";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
487;"2025-12-18";"11:58:38";"Organic";"Mobile";"UK";"Free";"25-34";1
488;"2025-10-10";"07:08:05";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
489;"2025-12-19";"03:52:54";"Paid Ads";"Mobile";"Nigeria";"Free";"18-24";1
490;"2025-12-28";"11:15:13";"Social";"Desktop";"South Africa";"Free";"25-34";1
491;"2025-07-26";"11:25:50";"Paid Ads";"Mobile";"Ghana";"Free";"18-24";1
492;"2025-05-15";"10:46:50";"Referral";"Mobile";"USA";"Premium";"35-44";1
493;"2025-06-11";"02:23:37";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
494;"2025-04-28";"11:10:57";"Referral";"Desktop";"Kenya";"Premium";"25-34";1
495;"2025-04-22";"06:21:13";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
496;"2025-11-14";"07:52:48";"Referral";"Tablet";"UK";"Premium";"18-24";1
497;"2025-02-09";"01:32:23";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
498;"2025-03-26";"04:02:40";"Paid Ads";"Tablet";"UK";"Free";"35-44";1
499;"2025-09-07";"08:06:32";"Paid Ads";"Desktop";"Kenya";"Free";"25-34";1
500;"2025-12-23";"12:01:46";"Paid Ads";"Mobile";"UK";"Free";"18-24";1
501;"2025-10-15";"02:57:57";"Organic";"Tablet";"South Africa";"Free";"35-44";1
502;"2025-06-01";"06:34:23";"Organic";"Mobile";"USA";"Free";"45+";1
503;"2025-10-23";"12:37:58";"Organic";"Mobile";"Nigeria";"Free";"18-24";1
504;"2025-08-14";"03:43:24";"Referral";"Mobile";"South Africa";"Free";"18-24";1
505;"2025-08-21";"07:53:26";"Organic";"Mobile";"UK";"Free";"25-34";1
506;"2025-12-10";"06:15:53";"Organic";"Desktop";"Ghana";"Free";"18-24";1
507;"2025-09-27";"05:20:34";"Referral";"Desktop";"Nigeria";"Premium";"35-44";1
508;"2025-05-11";"01:10:09";"Organic";"Mobile";"USA";"Free";"45+";1
509;"2025-04-17";"07:34:47";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
510;"2025-12-14";"12:03:24";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
511;"2025-06-22";"10:53:47";"Social";"Desktop";"South Africa";"Free";"25-34";1
512;"2025-06-25";"11:20:25";"Referral";"Mobile";"South Africa";"Premium";"25-34";1
513;"2025-09-15";"05:46:46";"Referral";"Tablet";"UK";"Premium";"25-34";1
514;"2025-03-17";"09:00:40";"Paid Ads";"Mobile";"Kenya";"Premium";"35-44";1
515;"2025-05-24";"09:09:55";"Referral";"Mobile";"Kenya";"Premium";"35-44";1
516;"2025-12-03";"02:20:28";"Organic";"Desktop";"South Africa";"Premium";"18-24";1
517;"2025-03-12";"05:38:27";"Organic";"Mobile";"Kenya";"Free";"25-34";1
518;"2025-03-17";"09:06:08";"Organic";"Mobile";"USA";"Premium";"25-34";1
519;"2025-01-02";"05:43:35";"Paid Ads";"Mobile";"USA";"Premium";"35-44";1
520;"2025-11-27";"06:59:11";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
521;"2025-03-11";"03:45:49";"Paid Ads";"Tablet";"Nigeria";"Free";"25-34";1
522;"2025-01-12";"01:24:31";"Organic";"Mobile";"USA";"Free";"35-44";1
523;"2025-07-13";"01:09:33";"Paid Ads";"Mobile";"Nigeria";"Premium";"25-34";1
524;"2025-12-24";"01:23:23";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
525;"2025-09-07";"03:07:30";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
526;"2025-04-13";"06:53:10";"Referral";"Desktop";"Nigeria";"Free";"18-24";1
527;"2025-07-27";"06:03:58";"Organic";"Tablet";"UK";"Free";"18-24";1
528;"2025-01-29";"11:29:31";"Referral";"Desktop";"South Africa";"Premium";"18-24";1
529;"2025-06-02";"06:43:45";"Paid Ads";"Mobile";"USA";"Premium";"18-24";1
530;"2025-12-01";"12:42:41";"Organic";"Mobile";"Nigeria";"Premium";"25-34";1
531;"2025-02-18";"10:10:39";"Organic";"Mobile";"South Africa";"Free";"25-34";1
532;"2025-08-01";"05:05:26";"Paid Ads";"Desktop";"USA";"Premium";"25-34";1
533;"2025-08-01";"12:19:10";"Referral";"Mobile";"UK";"Free";"18-24";1
534;"2025-08-22";"06:06:13";"Paid Ads";"Mobile";"UK";"Free";"18-24";1
535;"2025-02-01";"09:00:34";"Organic";"Tablet";"Nigeria";"Free";"25-34";1
536;"2025-08-20";"04:13:12";"Referral";"Mobile";"UK";"Free";"25-34";1
537;"2025-11-25";"07:01:13";"Paid Ads";"Mobile";"Kenya";"Premium";"25-34";1
538;"2025-06-28";"01:39:10";"Paid Ads";"Mobile";"South Africa";"Free";"18-24";1
539;"2025-09-20";"09:22:05";"Paid Ads";"Mobile";"Ghana";"Premium";"18-24";1
540;"2025-09-21";"12:42:36";"Organic";"Mobile";"Ghana";"Free";"18-24";1
541;"2025-05-29";"10:22:13";"Paid Ads";"Mobile";"UK";"Free";"18-24";1
542;"2025-01-09";"08:52:09";"Organic";"Mobile";"Ghana";"Free";"35-44";1
543;"2025-02-21";"04:23:21";"Social";"Mobile";"Nigeria";"Free";"25-34";1
544;"2025-12-18";"02:11:33";"Paid Ads";"Desktop";"Kenya";"Premium";"18-24";1
545;"2025-01-13";"11:53:20";"Paid Ads";"Mobile";"Ghana";"Free";"25-34";1
546;"2025-10-31";"03:25:39";"Paid Ads";"Desktop";"Nigeria";"Free";"25-34";1
547;"2025-04-24";"05:45:41";"Social";"Mobile";"Nigeria";"Premium";"25-34";1
548;"2025-11-14";"04:10:54";"Referral";"Mobile";"Nigeria";"Free";"18-24";1
549;"2025-10-02";"01:05:57";"Paid Ads";"Tablet";"Kenya";"Free";"35-44";1
550;"2025-10-17";"10:21:30";"Referral";"Mobile";"USA";"Free";"25-34";1
551;"2025-04-13";"10:17:31";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
552;"2025-12-11";"02:24:36";"Paid Ads";"Desktop";"South Africa";"Premium";"25-34";1
553;"2025-11-25";"11:53:04";"Organic";"Mobile";"UK";"Free";"18-24";1
554;"2025-06-08";"03:53:24";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
555;"2025-10-22";"04:21:15";"Organic";"Mobile";"USA";"Free";"25-34";1
556;"2025-08-31";"06:16:11";"Social";"Desktop";"Kenya";"Free";"18-24";1
557;"2025-03-08";"11:11:39";"Organic";"Desktop";"USA";"Free";"25-34";1
558;"2025-11-10";"11:54:44";"Social";"Mobile";"Nigeria";"Free";"45+";1
559;"2025-07-25";"07:24:22";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
560;"2025-12-26";"12:43:47";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
561;"2025-10-30";"12:22:29";"Paid Ads";"Mobile";"Kenya";"Free";"25-34";1
562;"2025-08-27";"10:38:36";"Organic";"Mobile";"UK";"Free";"18-24";1
563;"2025-09-12";"12:12:15";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
564;"2025-06-01";"04:49:55";"Organic";"Mobile";"Ghana";"Premium";"25-34";1
565;"2025-11-09";"05:11:57";"Paid Ads";"Mobile";"Nigeria";"Free";"35-44";1
566;"2025-03-20";"04:12:30";"Paid Ads";"Tablet";"UK";"Free";"25-34";1
567;"2025-07-28";"06:26:42";"Referral";"Mobile";"UK";"Free";"25-34";1
568;"2025-08-18";"12:46:46";"Organic";"Mobile";"South Africa";"Premium";"35-44";1
569;"2025-03-10";"10:10:47";"Organic";"Mobile";"Nigeria";"Premium";"35-44";1
570;"2025-12-20";"01:06:20";"Paid Ads";"Tablet";"Ghana";"Free";"25-34";1
571;"2025-09-02";"02:46:09";"Social";"Desktop";"Nigeria";"Free";"18-24";1
572;"2025-03-02";"01:43:23";"Referral";"Desktop";"Nigeria";"Free";"35-44";1
573;"2025-01-07";"07:41:29";"Paid Ads";"Mobile";"Ghana";"Premium";"18-24";1
574;"2025-12-05";"10:23:25";"Paid Ads";"Desktop";"USA";"Free";"18-24";1
575;"2025-10-04";"04:04:34";"Organic";"Mobile";"USA";"Free";"25-34";1
576;"2025-01-11";"09:51:12";"Social";"Mobile";"South Africa";"Free";"25-34";1
577;"2025-01-20";"01:25:11";"Paid Ads";"Mobile";"South Africa";"Free";"35-44";1
578;"2025-09-16";"08:29:50";"Organic";"Desktop";"USA";"Free";"25-34";1
579;"2025-10-07";"01:13:54";"Paid Ads";"Desktop";"South Africa";"Free";"18-24";1
580;"2025-03-15";"03:28:27";"Organic";"Desktop";"Kenya";"Free";"25-34";1
581;"2025-03-04";"05:16:41";"Social";"Tablet";"USA";"Free";"25-34";1
582;"2025-01-17";"11:21:26";"Organic";"Mobile";"Nigeria";"Free";"35-44";1
583;"2025-12-02";"06:39:21";"Paid Ads";"Mobile";"Nigeria";"Free";"25-34";1
584;"2025-06-04";"02:35:16";"Organic";"Mobile";"Ghana";"Free";"18-24";1
585;"2025-08-19";"11:06:01";"Referral";"Desktop";"Nigeria";"Premium";"25-34";1
586;"2025-03-27";"01:12:20";"Referral";"Mobile";"Kenya";"Free";"18-24";1
587;"2025-05-17";"02:27:09";"Paid Ads";"Desktop";"Kenya";"Free";"18-24";1
588;"2025-03-01";"02:51:02";"Paid Ads";"Mobile";"South Africa";"Premium";"35-44";1
589;"2025-11-17";"02:35:42";"Referral";"Mobile";"USA";"Free";"25-34";1
590;"2025-02-02";"09:26:32";"Organic";"Mobile";"Nigeria";"Free";"25-34";1
591;"2025-02-19";"04:55:39";"Organic";"Mobile";"Kenya";"Free";"25-34";1
592;"2025-05-15";"08:44:36";"Organic";"Desktop";"Nigeria";"Free";"25-34";1
593;"2025-06-24";"06:56:00";"Social";"Mobile";"Ghana";"Free";"18-24";1
594;"2025-12-03";"01:18:49";"Organic";"Mobile";"UK";"Free";"18-24";1
595;"2025-02-27";"05:28:25";"Referral";"Mobile";"South Africa";"Premium";"18-24";1
596;"2025-10-01";"07:08:48";"Paid Ads";"Mobile";"Nigeria";"Free";"45+";1
597;"2025-08-30";"04:56:14";"Organic";"Mobile";"Ghana";"Free";"35-44";1
598;"2025-01-13";"01:47:13";"Organic";"Mobile";"South Africa";"Premium";"25-34";1
599;"2025-09-27";"01:11:59";"Organic";"Desktop";"Nigeria";"Free";"18-24";1
